W-400-03030;Hyd. ventil kabel v2.00;;GMV
MWD-611;Remote control m/display;;Mechtronic
W-400-030324;Ventilkabel 400 boom;;GMV
MWD-6108;Mechtronic Wireless Devicekit 8Ch.;;Mechtronic
SSM-101-U;UDVIK. Speeder modul for Volvo S60;;Langhøj
FREI-TEMO200GMV;FREI CAN Interface GMV;HUSK Der skal påloddes manuelt parallelt over R2 3,9K 0603 Modstand. +5V forsyning tilpasses....;Mechtronic
MONT-SL1000-2910;Monteret print Leaded + SMD;;Smartlift
VMB-310;App til betonblander vægtvisning;;Skarpnes
SL409-609-2910;Komplet print for SL409/609;"EK 270223 Møde om :
SL409-609-2910 PCB ændringer 270223.zip";Smartlift
JET-110-3;Powerbox for Gripper/Stacker V3.0;"09-01-2023EK Software test : GRIP og ROTATION er tilføjet 1sek. forsinkelse på udgangen ved aktivering. Dette er IKKE testet. SW er placeret på følgende sti: F:\Software\Mechtronic\JET-110-3
Filnavn : JET-110-2-09012023.S19";Mechtronic
JET-KAB09;Kabel for Gripper / Stacker 8m m/stik;;Mechtronic
JET-KAB03;Kabel for JET-110. 2,6M m/stik;;Mechtronic
LHC-101-0200;Cable LHM-101;;Langhøj
LHC-101-0300;Cable LHM-101;"17.11.22 EK 
BU/WH ledning flyttet i P5 stikket fra P5.3 til P5.6 ";Langhøj
LHC-101-0310;Cable LHM-101;;Langhøj
LHC-101-0210;Cable LHM-101;;Langhøj
CNC;* UDVIK *  Mechtronic CAN Controller;;Mechtronic
SL409-2000;*UDVIK* Komplet kabelkit og styrekasse SL409-2000;;Smartlift
SL609-2000;*UDVIK* Komplet kabelkit og styrekasse SL609-2000;;Smartlift
VMB-320;Betonblander styring;;VMB
SL609-2102;Kabel <16#> 520mm Mont U Black;;Smartlift
SL609-2103;Kabel <16#> 440mm Mont V Black;;Smartlift
SL609-2104;Kabel <16#> 510mm Mont W Black;;Smartlift
SL609-2105;Kabel <16#> 1800mm Sort ;;Smartlift
SL609-2107;Kabel <16#> 1800mm monteret Red;;Smartlift
SL609-2108;Kabel <16#> 175mm monteret Red;;Smartlift
SL409-609-2126;Kabel 16# 190mm Relay<>Fuse;;Smartlift
SL609-2111;Kabel forsyning til print <10#> 1500mm Red;;Smartlift
SL609-2200;Kabel. Curtis Multistik ;;Smartlift
SL609-2101;700mm <16#> B+ to Main Switch Red;;Smartlift
SL609-2115;Kabel GND til pint <10#> 1500mm Black;;Smartlift
SL609-0134;Kabel L+R Bottom swich;;Smartlift
SL409-609-2113;Kabler for vacuumstater;;Smartlift
SL609-2117;Vippekontakt Højre <0.75#> 2500mm Black;;Smartlift
SL609-2112;Kabel <10#> 700mm Red;;Smartlift
SL409-609-2116;Kabel for PLC;;Smartlift
SL409-609-2117;Kabel til PLC;;Smartlift
SL609-2120;Kabel Vakuumpumpe 4x 0,75# 1500mm Sort;;Smartlift
SL609-2118;Kabel Tiller+OVL <> Styrekasse;;Smartlift
MCC-200;Mechtronic CAN Controller 2.Ch;;Mechtronic
SL609-0133;Kabel OVL + Tiller ;;Smartlift
SL609-2109;Kabel Vac.Valve RED;;Smartlift
SL609-2130;Kabe 0,75# RE Main supply <2230mm>M8;;Smartlift
MMB-200-PROG;FTDI MMB Programmer;;Mechtronic
SL409-609-2140;Kabel Curtis P1;;Smartlift
CNC-SL409-609-2900;CNC for kasse;;Smartlift
SL609-2119;Cable for LightTower;;Smartlift
SL409-609-2900;Komplet styrekasse for SL409/609;;Smartlift
SL409-609-2101;Kabel 16# 800mm B+ to Main Switch Rød;;Smartlift
SL609-2129;Kabel for ladekontrol;;Smartlift
8I10O-BTG-100;Batteri Timer Guard;;Mechtronic
CAB-BTG-100;Cable Battery Timer Gauge;;Mechtronic
SL409-2118;OVL+Tiller cable SL409;;Smartlift
SL409-609-2107;Kabel <16#> 1540mm monteret Rød;;Smartlift
NCB-100;CAN adapter;;NC Nielsen
SL409-609-2102;Kabel 16# 520mm Mont U;;Smartlift
SL409-609-2103;Kabel 16# 440mm Mont V;;Smartlift
SL409-609-2104;Kabel 16# 510mm Mont W;;Smartlift
SL409-609-2115;Kabel Powerkabel HiFlex 10# 1900mmBlack ;;Smartlift
SL409-609-2111;Kabel Powerkabel HiFlex 10# 650mm Red;;Smartlift
SL409-609-2112;Kabel Fuse<10# 700mm> PCB B+ Rød;;Smartlift
SL409-609-2200;Kabel mont. Curtis Multistik;;Smartlift
SL409-609-0134;Kabel L+R Bottom swich;;Smartlift
SL409-609-2120;Kabel 2x 1,5# 1500mm Black;;Smartlift
SL409-609-2118;Kabel Tiller 7x 0,5# 1800mm Grey;;Smartlift
SL409-609-2129;Kabel for ladekontrol;;Smartlift
SL409-609-2109;Kabel Vac.Valve;;Smartlift
SL409-2109;Kabel Vac.Valve;;Smartlift
SSM-102;Speeder Servo Modul Digital;;Mechtronic
8I10O-PWM-100;PWM signalregu. for oliefyr;Under udvikling. Afventer test (John-Ketner)...;Ketner
MCC-110;CAN interface til MB GLB;"30-03-2023
Har lavet ny firmware version 1.3.0 til MCC-100, som nu også kan generer hurtige blink med langlys.
Anvender CAN2 på 250bit
Aktiveres når In1 er høj.
Jf. Jesper virker det rigtig fint....

Bortset fra store problemer med TeamViewer, fik vi rimelig hurtigt løst opgaven.

Efterfølgende forsøgte vi at løse endnu et problem med aktivering af alarm når bilen låses udefra imens motor går i tomgang.
Det lykkedes desværre ikke (og igen gik der med tid med at jeg mistede TW forbindelsen…)
";Mechtronic
NCJ-100;Joystick CAN modul [NCN]];;Mechtronic
TDJ-100;TDJ Feeder Controller;;Mechtronic
H+H ERGO;Ergo H?H;;GMV
LHC-101-0100;Adapter kabelsæt;;Langhøj
LHC-101-0110;Adapter kabelsæt dørmotor;;Langhøj
FREI-TEMO-CAB-101;FREI-TEMO-CAB-100 Kabel for FREI-TEMO-200;;Mechtronic
SL409-609-2100;Kabel 16# 200mm B1+ <> B2-;;Smartlift
MWD-6024;Mechtronic Wireless Devicekit 24Ch.;;Mechtronic
SL409-609-2108;Kabel <16#> 175mm monteret Rød;;Mechtronic
SL409-609-2910V3;Print for 409/609  box ;;Mechtronic
SL309-2101;Kabel 16# 2100mm B+ to Main Switch Rød;;Smartlift
SL309-2115;Kabel Powerkabel HiFlex 10# 800mmBlack ;;Smartlift
SL309-2111;Kabel Powerkabel HiFlex 10# 1300mm Red;;Smartlift
SL309-2112;Kabel Fuse<10# 200mm> PCB B+;;Smartlift
SL309-2120;Kabel Vac.pump;;Smartlift
SL309-2129;Kabel for ladekontrol;;Smartlift
SL309-2109;Kabel Vac.Valve;;Smartlift
SL309-2113;Kabler for vakuumstat;;Smartlift
SL309-2140;Kabel Curtis P1;;Smartlift
SL309-0134;Kabel L+R Bottom swich;;Smartlift
SL309-2118;Kabel Tiller<>Styrekasse;;Smartlift
SL309-2119;Kabel OVL<>Styrekasse;;Smartlift
LHC-101-0400;Cable kit for remote contol 4.Ch.5m;;Mechtronic
CNC-SL309-2900;CNC bearbejdet kasse;;Smartlift
SSM-200;** NYUDVIK. SSM-100 ***;;Langhøj
SSM-103;Speeder Servo Modul Analog 0V,u/relæ kond.;"EK:24022023 
Produceres som SSM-100. Samme software.
C23,24,35,36 skal ikke monteres.
R10,21 Ændres til 0 Ohm.";Langhøj
SL409-609-2910V4;Print for styrekasse.;;Smartlift
ETA-100;Emergncy Tag Access;;Mechtronic
SL309-2107;Kabel <16#> 1800mm monter;;Smartlift
JET-211;Simple JET Control.;;Mechtronic
MCC-100;CAN interface 1x CAN Lausø;;Mechtronic
APB-613-06;Powerboks Stralis MY2019 S-Way/X-Way;;Mechtronic
SL1000-2910V3;Komplet Print;;Smartlift
CNC-JET-110-2;CNC bearbejdet kasse;;Mechtronic
CNC-JET-120-2;CNC bearbejdet kasse;;Mechtronic
CNC-JET-BET-3;CNC bearbejdet kasse;;Mechtronic
900141;Cable repair kit.;;Just Easy Tools
JET-300;Stacker styring 2023 (Simple);;Just Easy Tools
